"name",12/13,13/14,14/15,15/16,16/17,17/18
"Rony Lopes",1866.0,2220.0,1609.0,915.0,2218.0,2487.0
"Rachid Ghezzal",1045.0,0.0,864.0,2082.0,1898.0,1213.0
"Jordi Mboula",NaN,NaN,NaN,57.0,579.0,393.0
"Falcao",3528.0,1499.0,1686.0,363.0,2965.0,2347.0
"Stevan Jovetic",2750.0,578.0,1184.0,1715.0,1449.0,966.0
"Adama Diakhaby",NaN,NaN,NaN,NaN,963.0,1081.0
"Pietro Pellegri",NaN,NaN,NaN,817.0,1208.0,304.0
"Memphis Depay",1783.0,3669.0,3387.0,2555.0,1382.0,2843.0
"Willem Geubbels",NaN,NaN,NaN,NaN,NaN,87.0
"Maxwel Cornet",26.0,380.0,153.0,1925.0,3002.0,1755.0
"Bertrand Traoré",NaN,850.0,2834.0,693.0,3074.0,2153.0
"Mariano Díaz",134.0,1924.0,397.0,2053.0,302.0,2850.0
"Myziane Maolida",NaN,NaN,NaN,NaN,521.0,516.0
"Amine Gouiri",NaN,NaN,NaN,NaN,343.0,169.0
"Lucas Ocampos",1577.0,1736.0,1638.0,1328.0,1518.0,2547.0
"Florian Thauvin",2522.0,2584.0,2655.0,1856.0,3500.0,3162.0
"Yusuf Sari",NaN,NaN,NaN,NaN,NaN,117.0
"Clinton N'Jie",39.0,69.0,1715.0,386.0,1141.0,1406.0
"Konstantinos Mitroglou",2151.0,1685.0,2618.0,3009.0,3224.0,951.0
"Valère Germain",2956.0,1470.0,1189.0,3248.0,3522.0,2785.0
"Allan Saint-Maximin",NaN,107.0,530.0,547.0,2842.0,2235.0
"Bassem Srarfi",NaN,NaN,NaN,1651.0,647.0,1208.0
"Vincent Marcel",NaN,NaN,NaN,NaN,441.0,91.0
"Mario Balotelli",1964.0,3161.0,1510.0,994.0,2106.0,2351.0
"Alassane Pléa",91.0,1529.0,2603.0,1412.0,2328.0,3374.0
"Mickaël Le Bihan",2642.0,2364.0,2992.0,304.0,298.0,NaN
"François Kamano",NaN,NaN,1623.0,1493.0,2164.0,1784.0
"Malcom",NaN,1206.0,2498.0,571.0,3275.0,2411.0
"Jonathan Cafú",NaN,2634.0,73.0,2074.0,3796.0,1023.0
"Martin Braithwaite",3316.0,3319.0,2297.0,3196.0,3188.0,1823.0
"Nicolas de Préville",1820.0,2226.0,1546.0,3041.0,2156.0,2201.0
"Gaëtan Laborde",NaN,NaN,1737.0,1585.0,2406.0,895.0
"Alexandre Mendy",NaN,NaN,536.0,648.0,1427.0,851.0
"Max Gradel",1622.0,1087.0,2999.0,989.0,333.0,1918.0
"Jimmy Durmaz",2075.0,2767.0,1339.0,1946.0,1657.0,978.0
"Corentin Jean",1020.0,1080.0,1913.0,2848.0,1512.0,1841.0
"Firmin Mubele",71.0,1055.0,NaN,1230.0,2246.0,1656.0
"Andy Delort",371.0,3265.0,1829.0,3349.0,1904.0,2110.0
"Ola Toivonen",1836.0,2864.0,2703.0,1008.0,1998.0,964.0
"Yaya Sanogo",908.0,580.0,748.0,678.0,205.0,960.0
"Ismaïla Sarr",NaN,NaN,NaN,NaN,2113.0,1468.0
"Diafra Sakho",284.0,3291.0,1924.0,1628.0,181.0,958.0
"Brandon",72.0,128.0,3105.0,1590.0,3202.0,440.0
"Luiz Araújo",NaN,NaN,NaN,804.0,265.0,1645.0
"Imad Faraj",NaN,NaN,NaN,NaN,NaN,154.0
"Nicolas Pepe",NaN,NaN,196.0,706.0,1629.0,2205.0
"Anwar El Ghazi",464.0,1329.0,2872.0,2483.0,2172.0,1858.0
"Ezequiel Ponce",NaN,1307.0,516.0,954.0,1304.0,1382.0
"Lebo Mothiba",NaN,NaN,NaN,NaN,686.0,2156.0
"Yassine El Ghanassy",1576.0,2109.0,2083.0,853.0,2641.0,735.0
"Alexis Alégué",NaN,NaN,NaN,96.0,75.0,NaN
"Emiliano Sala",NaN,3242.0,1299.0,2170.0,2995.0,2538.0
"Kalifa Coulibaly",NaN,NaN,1452.0,1037.0,3307.0,405.0
"Prejuce Nakoulma",2173.0,3073.0,2613.0,2531.0,1988.0,878.0
"Kolbeinn Sigthórsson",1288.0,2787.0,1590.0,1911.0,157.0,NaN
"Yacine Bammou",NaN,NaN,2494.0,1870.0,1819.0,800.0
"Randal Kolo Muani",NaN,NaN,NaN,NaN,0.0,0.0
"Santy Ngom",NaN,NaN,NaN,NaN,NaN,509.0
"Paul-Georges Ntep",2531.0,2610.0,2869.0,986.0,1739.0,488.0
"Kévin Monnet-Paquet",3175.0,2969.0,2538.0,3020.0,3355.0,1251.0
"Jonathan Bamba",NaN,NaN,62.0,1762.0,1772.0,2157.0
"Romain Hamouma",2287.0,2942.0,2896.0,2078.0,2750.0,1451.0
"Oussama Tannane",1432.0,1771.0,2110.0,1969.0,1795.0,763.0
"Robert Beric",3814.0,3350.0,3173.0,1618.0,2062.0,862.0
"Keagan Dolly",598.0,2195.0,1344.0,4278.0,1351.0,586.0
"Jonathan Ikoné",NaN,NaN,24.0,419.0,1222.0,1027.0
"Isaac Mbenza",NaN,NaN,260.0,2733.0,1680.0,1992.0
"Souleymane Camara",3202.0,2129.0,1437.0,2126.0,1347.0,1084.0
"Giovanni Sio",1251.0,2472.0,1324.0,2804.0,2763.0,1711.0
"Casimir Ninga",NaN,NaN,NaN,1998.0,515.0,1152.0
"Jérémie Porsan-Clemente",NaN,236.0,15.0,0.0,NaN,0.0
"Naïm Sliti",827.0,NaN,166.0,3075.0,1117.0,1628.0
"Wesley Saïd",0.0,272.0,2085.0,454.0,1335.0,1667.0
"Chang-hun Kwon",284.0,872.0,1439.0,1622.0,220.0,1693.0
"Benjamin Jeannot",2789.0,2222.0,2312.0,2434.0,710.0,1445.0
"Julio Tavarès",2008.0,1907.0,2873.0,3153.0,2889.0,1768.0
"Marcus Coco",NaN,NaN,187.0,1934.0,2960.0,1585.0
"Nicolas Benezet",3026.0,1766.0,1127.0,1347.0,210.0,1103.0
"Abdoul Camara",2465.0,483.0,2225.0,1840.0,806.0,967.0
"Thibault Giresse",3028.0,2186.0,2885.0,2085.0,978.0,106.0
"Yannis Salibur",2263.0,2794.0,491.0,2781.0,2989.0,1600.0
"Yeni N'Gbakoto",236.0,2876.0,2313.0,3630.0,1486.0,742.0
"Jimmy Briand",1057.0,2239.0,2155.0,3218.0,3232.0,2528.0
"Marcus Thuram",NaN,NaN,7.0,773.0,1088.0,1493.0
"Nathaël Julan",NaN,NaN,NaN,22.0,1081.0,587.0
"Hervé Bazile",NaN,NaN,1928.0,1093.0,904.0,1012.0
"Jordan N'Kololo",114.0,1455.0,1341.0,600.0,660.0,593.0
"Jan Repas",NaN,NaN,NaN,662.0,2677.0,2051.0
"Timo Stavitski",NaN,NaN,NaN,772.0,2435.0,367.0
"Ronny Rodelin",2091.0,1504.0,2104.0,3068.0,3078.0,2838.0
"Ivan Santini",452.0,3219.0,3043.0,2423.0,3191.0,2467.0
"Enzo Crivelli",NaN,57.0,283.0,2189.0,2084.0,1617.0
"Christian Kouakou",1851.0,2405.0,1489.0,1457.0,1836.0,990.0
"Thomas Touré",NaN,22.0,1845.0,1372.0,369.0,90.0
"Billy Ketkeophomphone",1003.0,2366.0,2658.0,2918.0,291.0,445.0
"Gilles Sunu",590.0,776.0,1679.0,2584.0,964.0,708.0
"Wilfried Kanga",NaN,NaN,NaN,178.0,1440.0,42.0
"Karl Toko Ekambi",NaN,NaN,2967.0,3034.0,2537.0,2411.0
"Baptiste Guillaume",70.0,NaN,1587.0,612.0,2430.0,597.0
"Goran Karanovic",2144.0,2958.0,1002.0,395.0,413.0,NaN
"Férébory Doré",2506.0,2530.0,1280.0,618.0,348.0,512.0
"Martin Terrier",NaN,NaN,NaN,NaN,533.0,1765.0
"Idriss Saadi",2466.0,1721.0,1944.0,111.0,2882.0,1043.0
"Nuno Da Costa",NaN,120.0,NaN,1476.0,1694.0,1922.0
"Stéphane Bahoken",273.0,193.0,68.0,1644.0,1737.0,1346.0
"Jérémy Blayac",1813.0,1446.0,572.0,2541.0,1457.0,894.0
"Hyun-Jun Suk",2179.0,983.0,2666.0,2392.0,1539.0,1029.0
"Adama Niane",43.0,NaN,64.0,NaN,2640.0,1695.0
"Jonathan Tinhan",862.0,122.0,90.0,997.0,1659.0,276.0
"Raphaël Cacérès",2342.0,2285.0,1684.0,1166.0,712.0,44.0
"Mamadou Sissako",NaN,0.0,NaN,90.0,0.0,70.0
"Mathieu Dossevi",2766.0,2179.0,2294.0,2695.0,2158.0,2257.0
"Opa Nguette",1099.0,616.0,1501.0,752.0,2504.0,1116.0
"Ablie Jallow",NaN,NaN,171.0,NaN,NaN,131.0
"Nolan Roux",2568.0,2453.0,2832.0,3149.0,1894.0,2459.0
"Ibrahima Niane",NaN,NaN,NaN,NaN,NaN,1075.0
"Emmanuel Rivière",1441.0,2158.0,1553.0,63.0,895.0,1421.0
"Stiven Mendoza",570.0,770.0,1910.0,1223.0,2413.0,761.0
"Moussa Konaté",183.0,1337.0,2652.0,3135.0,2872.0,2290.0
"Lacina Traoré",2515.0,483.0,333.0,1353.0,1844.0,653.0
"Quentin Cornette",NaN,NaN,0.0,235.0,172.0,189.0
"Bachibou Koita",NaN,NaN,107.0,NaN,77.0,390.0
"Douglas Costa",1575.0,3043.0,2181.0,3408.0,1925.0,2006.0
"Federico Bernardeschi",2331.0,2627.0,473.0,2834.0,2851.0,988.0
"Juan Cuadrado",3239.0,3435.0,2147.0,2465.0,2907.0,1405.0
"Gonzalo Higuaín",2500.0,3504.0,4192.0,3287.0,4486.0,2919.0
"Mario Mandzukic",2857.0,3314.0,3078.0,2678.0,3879.0,2494.0
"Lorenzo Insigne",2130.0,3286.0,1426.0,2856.0,3767.0,2980.0
"Adam Ounas",NaN,NaN,NaN,1701.0,1462.0,332.0
"Leandrinho",NaN,NaN,229.0,NaN,779.0,269.0
"José Callejón",2036.0,4055.0,4329.0,3389.0,4146.0,3300.0
"Dries Mertens",3220.0,2600.0,3058.0,1682.0,3215.0,3193.0
"Arkadiusz Milik",1607.0,749.0,2292.0,3275.0,872.0,213.0
"Ivan Perisic",1400.0,2586.0,2380.0,2915.0,3042.0,2500.0
"Antonio Candreva",3697.0,3471.0,2968.0,3141.0,3514.0,2083.0
"Yann Karamoh",NaN,NaN,NaN,NaN,2263.0,411.0
"Mauro Icardi",2118.0,1393.0,3875.0,2636.0,3426.0,2194.0
"Andrea Pinamonti",NaN,NaN,251.0,1847.0,2422.0,853.0
"Diego Perotti",965.0,986.0,2393.0,2539.0,2362.0,1975.0
"Stephan El Shaarawy",3506.0,502.0,1286.0,2447.0,2325.0,1893.0
"Cengiz Ünder",NaN,NaN,1744.0,2463.0,3292.0,1080.0
"Gerson",NaN,0.0,1867.0,72.0,491.0,828.0
"Edin Dzeko",2505.0,3241.0,1556.0,2555.0,4038.0,2920.0
"Patrik Schick",NaN,15.0,31.0,2015.0,1653.0,636.0
"Grégoire Defrel",1760.0,3117.0,2826.0,2099.0,2591.0,571.0
"Fabio Borini",955.0,2690.0,672.0,1988.0,1911.0,2056.0
"Suso",1634.0,2433.0,255.0,1296.0,3120.0,2941.0
"Nnamdi Oduamadi",1178.0,1539.0,1866.0,2463.0,283.0,84.0
"André Silva",NaN,1012.0,2410.0,3346.0,3399.0,1691.0
"Nikola Kalinic",1668.0,1027.0,2613.0,3214.0,3196.0,1745.0
"Patrick Cutrone",NaN,30.0,1462.0,2130.0,2130.0,1995.0
"Nani",1337.0,740.0,3264.0,3732.0,1930.0,545.0
"Pedro Neto",NaN,NaN,NaN,NaN,80.0,277.0
"Ciro Immobile",2064.0,2679.0,1671.0,1673.0,3517.0,2882.0
"Felipe Caicedo",1234.0,982.0,2102.0,2360.0,1342.0,981.0
"Filip Djordjevic",3121.0,2457.0,1661.0,1498.0,511.0,0.0
"Brayan Perea",1139.0,1296.0,673.0,605.0,230.0,NaN
"Rafik Zekhnini",NaN,NaN,650.0,2011.0,1075.0,367.0
"Federico Chiesa",NaN,NaN,380.0,2396.0,2166.0,2337.0
"Gil Dias",NaN,NaN,17.0,1253.0,2972.0,1015.0
"Giovanni Simeone",0.0,807.0,1673.0,1281.0,2736.0,2423.0
"Diego Falcinelli",3025.0,2625.0,3037.0,1231.0,3211.0,1675.0
"Cyril Théréau",3103.0,2497.0,2685.0,2995.0,2500.0,1359.0
"Andrea Petagna",2473.0,1157.0,946.0,2001.0,2739.0,1758.0
"Andreas Cornelius",3415.0,1681.0,2795.0,1837.0,3426.0,1070.0
"Álex Berenguer",NaN,NaN,498.0,1848.0,2251.0,1048.0
"Iago Falque",2610.0,2373.0,2437.0,1501.0,2532.0,2406.0
"Simone Edera",NaN,NaN,1739.0,2203.0,494.0,205.0
"Andrea Belotti",2637.0,1307.0,1381.0,2749.0,3297.0,2024.0
"M'Baye Niang",1092.0,1780.0,1051.0,1411.0,2377.0,1810.0
"DuvĂĄn Zapata",2407.0,890.0,1136.0,1573.0,3244.0,1677.0
"Dawid Kownacki",NaN,303.0,2235.0,1798.0,1654.0,423.0
"Fabio Quagliarella",1551.0,722.0,3468.0,2693.0,2975.0,2223.0
"Antonino Ragusa",2582.0,3546.0,1285.0,3041.0,1952.0,778.0
"Nicholas Pierini",NaN,NaN,939.0,2343.0,1903.0,722.0
"Domenico Berardi",2428.0,2498.0,2852.0,2451.0,2042.0,1735.0
"Matteo Politano",2627.0,1840.0,3674.0,1071.0,2878.0,2127.0
"Khouma Babacar",850.0,3348.0,1365.0,1199.0,1764.0,1001.0
"Alessandro Matri",1785.0,2090.0,1507.0,1488.0,1800.0,982.0
"Rodrigo de Paul",1589.0,2637.0,1009.0,1491.0,2447.0,1879.0
"Svante Ingelsson",NaN,649.0,1942.0,1482.0,1055.0,114.0
"Kevin Lasagna",NaN,NaN,1167.0,1639.0,3468.0,1741.0
"Stipe Perica",1334.0,1117.0,1280.0,642.0,1065.0,608.0
"Rodrigo Aguirre",1503.0,2301.0,282.0,1696.0,3072.0,NaN
"Maxi López",960.0,1250.0,1967.0,1296.0,564.0,1514.0
"Iuri Medeiros",444.0,2777.0,2418.0,2513.0,2564.0,493.0
"Gianluca Lapadula",865.0,2271.0,3444.0,4044.0,1362.0,786.0
"Giuseppe Rossi",26.0,1686.0,NaN,1872.0,1316.0,33.0
"Andrej Galabinov",1916.0,2989.0,1466.0,2245.0,3095.0,1054.0
"Eddy Salcedo",NaN,NaN,NaN,NaN,179.0,1541.0
"Ladislav Krejcí",2555.0,2121.0,2985.0,3675.0,2878.0,376.0
"Simone Verdi",1494.0,2584.0,1564.0,874.0,2214.0,1971.0
"Riccardo Orsolini",NaN,NaN,NaN,3036.0,2893.0,336.0
"Federico Di Francesco",2553.0,802.0,1496.0,2877.0,1306.0,1456.0
"Mattia Destro",1537.0,1515.0,1892.0,2135.0,2728.0,1504.0
"Felipe Avenatti",2245.0,832.0,3198.0,2129.0,2771.0,425.0
"Rodrigo Palacio",2889.0,3270.0,3104.0,1524.0,767.0,1423.0
"Leonardo Pavoletti",2026.0,3392.0,835.0,2036.0,961.0,1842.0
"Marco Sau",1963.0,2134.0,1912.0,2206.0,2431.0,814.0
"Kwang-Song Han",NaN,NaN,NaN,NaN,303.0,1410.0
"Niccolò Giannetti",1298.0,2697.0,1467.0,1893.0,810.0,272.0
"Damir Ceter",NaN,NaN,NaN,NaN,188.0,156.0
"Emanuele Giaccherini",1273.0,1967.0,477.0,2185.0,386.0,304.0
"Emanuel Vignato",NaN,NaN,NaN,1620.0,1640.0,1446.0
"Roberto Inglese",2653.0,654.0,1004.0,1377.0,2220.0,2005.0
"Mariusz Stepinski",1280.0,1263.0,919.0,2790.0,1879.0,351.0
"Sergio Pellissier",1384.0,844.0,1147.0,1069.0,1738.0,626.0
"Alberto Paloschi",1287.0,2658.0,2691.0,2461.0,499.0,1596.0
"Federico Bonazzoli",NaN,1531.0,1263.0,693.0,1450.0,166.0
"Mirco Antenucci",2505.0,3673.0,2485.0,2564.0,3263.0,1745.0
"Marco Borriello",2333.0,589.0,333.0,1727.0,2685.0,857.0
"Sergio Floccari",2057.0,1738.0,1096.0,1552.0,1390.0,903.0
"Seung-Woo Lee",NaN,NaN,NaN,193.0,417.0,291.0
"Rolando Aarons",787.0,913.0,278.0,465.0,100.0,677.0
"Daniele Verde",145.0,408.0,2210.0,516.0,1953.0,1843.0
"Alessio Cerci",2740.0,3042.0,1085.0,1384.0,43.0,994.0
"Enrico Bearzotti",NaN,177.0,2609.0,691.0,2025.0,390.0
"Moise Kean",NaN,NaN,379.0,1940.0,1480.0,1221.0
"Bruno Petkovic",970.0,899.0,1101.0,2088.0,1652.0,865.0
"Marco D'Alessandro",2310.0,3213.0,1019.0,1336.0,1006.0,1123.0
"Guilherme",2072.0,164.0,2157.0,3830.0,2955.0,2065.0
"Vittorio Parigini",988.0,589.0,1586.0,1089.0,698.0,502.0
"Cristiano Lombardi",1421.0,2374.0,336.0,1387.0,485.0,973.0
"Pietro Iemmello",1462.0,840.0,3040.0,3518.0,692.0,503.0
"Massimo Coda",2371.0,3106.0,861.0,3182.0,3752.0,1283.0
"Cheick Diabaté",2189.0,1903.0,1218.0,1880.0,1742.0,34.0
"Adrian Stoian",840.0,521.0,1673.0,1920.0,1615.0,1686.0
"Federico Ricci",1476.0,790.0,809.0,2947.0,1389.0,828.0
"Andrea Nalini",NaN,76.0,2027.0,677.0,814.0,1262.0
"Moussa Diaby",NaN,NaN,NaN,NaN,508.0,614.0
"Marcello Trotta",2338.0,2547.0,2274.0,1811.0,1907.0,1536.0
"Ante Budimir",2708.0,1848.0,1513.0,3322.0,479.0,1752.0
"Marco Tumminello",NaN,NaN,357.0,1779.0,2740.0,130.0
"Simy",2432.0,813.0,2613.0,3427.0,606.0,403.0
"Henry Onyekuru",NaN,NaN,NaN,857.0,3640.0,1994.0
"Francis Amuzu",NaN,NaN,NaN,28.0,44.0,751.0
"Lazar Markovic",2247.0,2863.0,1880.0,1196.0,1741.0,83.0
"Alexandru Chipciu",3342.0,2106.0,3602.0,3256.0,3676.0,1254.0
"Massimo Bruno",2822.0,3000.0,1959.0,1475.0,1696.0,829.0
"Lukasz Teodorczyk",1833.0,2829.0,1302.0,637.0,3953.0,2200.0
"Silvere Ganvoula",68.0,268.0,232.0,1210.0,2201.0,864.0
"Lior Refaelov",2480.0,2202.0,3670.0,1291.0,1250.0,490.0
"Thibault Vlietinck",NaN,NaN,360.0,NaN,498.0,238.0
"Emmanuel Dennis",NaN,NaN,NaN,NaN,1800.0,1462.0
"Wesley",NaN,NaN,NaN,1877.0,1297.0,2103.0
"Abdoulay Diaby",2106.0,1157.0,1889.0,3114.0,927.0,1999.0
"Jelle Vossen",3976.0,4515.0,2324.0,2544.0,3096.0,1287.0
"Krépin Diatta",NaN,NaN,NaN,NaN,1744.0,0.0
"Leandro Trossard",896.0,1353.0,3376.0,2130.0,2800.0,411.0
"Holly Tshimanga",NaN,NaN,131.0,NaN,11.0,NaN
"Dieumerci Ndongala",760.0,285.0,2507.0,3255.0,718.0,1195.0
"Edon Zhegrova",NaN,NaN,NaN,NaN,NaN,708.0
"Dante Vanzeir",NaN,NaN,NaN,NaN,26.0,191.0
"Thomas Buffel",4621.0,3567.0,2966.0,3527.0,3276.0,1980.0
"Marcus Ingvartsen",0.0,247.0,547.0,1295.0,3184.0,1734.0
"Mbwana Samatta",360.0,811.0,1050.0,1085.0,4115.0,1413.0
"Moses Simon",NaN,1137.0,3498.0,2339.0,2843.0,1938.0
"Aboubakary Koita",NaN,NaN,NaN,18.0,2313.0,0.0
"Samuel Kalu",NaN,NaN,NaN,1153.0,3652.0,1882.0
"Yuya Kubo",631.0,1344.0,1952.0,2579.0,3192.0,2374.0
"Mamadou Sylla",23.0,2327.0,2760.0,388.0,3235.0,1672.0
"Roman Yaremchuk",NaN,909.0,1920.0,45.0,1580.0,1491.0
"Rangelo Janga",1257.0,588.0,NaN,3101.0,3293.0,1787.0
"Edmílson Junior",1378.0,814.0,1523.0,2881.0,2728.0,1876.0
"Paul-José Mpoku",2228.0,3442.0,3348.0,753.0,2031.0,2529.0
"Moussa Djenepo",NaN,NaN,NaN,NaN,NaN,134.0
"Mehdi Carcela-González",1853.0,1954.0,1772.0,1342.0,1774.0,1553.0
"Duje Cop",2062.0,3610.0,2631.0,2064.0,2281.0,1106.0
"Renaud Emond",NaN,533.0,2553.0,1426.0,557.0,1135.0
"Hassane Bandé",NaN,NaN,NaN,NaN,NaN,2136.0
"Clément Tainmont",2666.0,2118.0,3066.0,1512.0,2005.0,1289.0
"Andy Kawaya",NaN,925.0,793.0,651.0,NaN,481.0
"Abou Ouattara",NaN,NaN,NaN,NaN,NaN,11.0
"Fatos Beqiraj",2283.0,2953.0,2351.0,2339.0,2024.0,1159.0
"Nicolas Verdier",1215.0,2376.0,1355.0,2592.0,2532.0,1019.0
"Nicklas Pedersen",2009.0,1851.0,423.0,323.0,218.0,1238.0
"Knowledge Musona",964.0,2109.0,1082.0,2583.0,2677.0,2058.0
"Ibrahima Conté",2420.0,3856.0,2929.0,485.0,878.0,178.0
"Nicolas Rajsel",NaN,705.0,76.0,2529.0,2496.0,8.0
"Richairo Zivkovic",1427.0,2344.0,2279.0,2233.0,2539.0,1265.0
"Zinho Gano",170.0,1452.0,687.0,3013.0,3082.0,2011.0
"Joseph Akpala",620.0,1002.0,2141.0,1978.0,555.0,1357.0
"Theo Bongonda",NaN,1224.0,1080.0,1308.0,2898.0,390.0
"Nill De Pauw",2001.0,3394.0,3634.0,537.0,1270.0,2192.0
"Alessandro Cordaro",3166.0,2973.0,1932.0,1473.0,2310.0,452.0
"Aaron Leya Iseka",NaN,1019.0,909.0,111.0,332.0,1906.0
"Peter Olayinka",593.0,NaN,1346.0,2245.0,2248.0,2448.0
"Ivan Saponjic",NaN,13.0,776.0,2133.0,936.0,999.0
"Hamdi Harbaoui",3655.0,3130.0,2308.0,1744.0,1470.0,1286.0
"Ivo Rodrigues",0.0,1914.0,2050.0,2549.0,1805.0,1307.0
"Jonathan Pitroipa",3177.0,1668.0,2182.0,3080.0,857.0,384.0
"Romain Habran",NaN,NaN,1273.0,1370.0,950.0,47.0
"Stallone Limbombe",NaN,90.0,791.0,2300.0,912.0,1490.0
"Obbi Oulare",NaN,NaN,1090.0,399.0,1007.0,973.0
"Joaquín Ardaiz",NaN,NaN,NaN,293.0,929.0,782.0
"William Owusu Acheampong",2469.0,NaN,3150.0,1593.0,1666.0,1714.0
"Björn Vleminckx",2155.0,1583.0,1039.0,1593.0,1056.0,0.0
"Kafoumba Touré",NaN,NaN,1471.0,1088.0,90.0,65.0
"Roberto Núñez",NaN,341.0,601.0,654.0,31.0,59.0
"Amara Baby",2876.0,1734.0,1786.0,2346.0,2239.0,1854.0
"Mamadou Fall",NaN,2060.0,2307.0,2686.0,2207.0,1073.0
"Romain Grange",1113.0,586.0,1315.0,2235.0,2564.0,1648.0
"Jordan Remacle",2610.0,1316.0,1503.0,2465.0,1100.0,23.0
"Kaveh Rezaei",1891.0,2119.0,1685.0,2557.0,3624.0,2533.0
"Chris Bedia",NaN,NaN,135.0,664.0,1992.0,884.0
"David Pollet",2409.0,2167.0,686.0,2115.0,2307.0,827.0
"Igor Vetokele",994.0,2580.0,3257.0,1105.0,1990.0,1224.0
"Cristian Ceballos",1854.0,1635.0,484.0,300.0,1987.0,140.0
"Elton Acolatse",434.0,1662.0,2016.0,1549.0,2046.0,171.0
"Jonathan Legear",321.0,523.0,63.0,626.0,590.0,1384.0
"Jordan Botaka",NaN,3306.0,2714.0,749.0,1091.0,1756.0
"Yohan Boli",NaN,783.0,NaN,742.0,1666.0,1762.0
"Chuba Akpom",1670.0,2032.0,1457.0,2152.0,563.0,1000.0
"Babacar Gueye",NaN,NaN,98.0,738.0,628.0,449.0
"Kurt Abrahams",NaN,NaN,NaN,NaN,178.0,170.0
"Nana Opoku Ampomah",NaN,NaN,NaN,NaN,510.0,2472.0
"Aleksandar Boljevic",656.0,1992.0,1981.0,1902.0,1679.0,1946.0
"Tuur Dierckx",154.0,90.0,699.0,1061.0,1779.0,799.0
"Floriano Vanzo",763.0,322.0,376.0,1778.0,835.0,26.0
"Olivier Myny",NaN,NaN,2197.0,2072.0,1688.0,681.0
"Isaac Thelin",2326.0,1854.0,1947.0,672.0,1011.0,2432.0
"Ryan Mmaee",NaN,NaN,NaN,226.0,417.0,663.0
"Cherif Ndiaye",NaN,NaN,NaN,NaN,67.0,51.0
"Steve De Ridder",635.0,2977.0,2169.0,2928.0,2496.0,2438.0
"Bob Straetman",NaN,NaN,NaN,NaN,1190.0,292.0
"Mohamed Ofkir",NaN,NaN,868.0,1488.0,402.0,NaN
"Guus Hupperts",2613.0,2961.0,1829.0,2068.0,2061.0,1117.0
"Marko Miric",887.0,1445.0,2055.0,2535.0,1715.0,842.0
"Yusuf Lawal",NaN,NaN,NaN,NaN,NaN,0.0
"Tom De Sutter",2780.0,2623.0,2661.0,1061.0,2310.0,1308.0
"Jean Alassane Mendy",1839.0,2444.0,1311.0,1965.0,1709.0,22.0
"Lewis Enoh",NaN,616.0,2062.0,1042.0,435.0,419.0
"Idir Ouali",2859.0,2657.0,331.0,670.0,2593.0,1939.0
"Teddy Chevalier",2535.0,1394.0,3220.0,1420.0,1542.0,2797.0
"Jérémy Perbet",2828.0,1585.0,1047.0,2964.0,2200.0,1799.0
"Athanasios Papazoglou",2425.0,3226.0,1972.0,2813.0,1948.0,101.0
"Fabrice Olinga",230.0,784.0,97.0,210.0,624.0,1346.0
"Dorin Rotariu",579.0,2131.0,1767.0,3225.0,2320.0,1642.0
"Jonathan Bolingi",NaN,147.0,114.0,471.0,256.0,2098.0
"Taiwo Awoniyi",NaN,180.0,NaN,921.0,1672.0,2276.0
"Mario Jelavic",262.0,NaN,1228.0,10.0,2398.0,750.0
"Yanis Mbombo",NaN,112.0,914.0,1342.0,543.0,205.0
"Clément Petit",NaN,NaN,NaN,69.0,NaN,73.0
"Eric Ocansey",NaN,NaN,NaN,1969.0,2062.0,2436.0
"Florian Raspentino",1940.0,1420.0,2070.0,662.0,274.0,442.0
"Mbaye Leye",3210.0,911.0,2779.0,3550.0,4025.0,2180.0
"Mamadou Koné",2065.0,2950.0,1176.0,2104.0,169.0,874.0
"Moussa Diallo",NaN,NaN,NaN,90.0,NaN,164.0
"Damien Mouchamps",NaN,NaN,10.0,0.0,147.0,35.0
"Yacine Brahimi",1916.0,2858.0,2835.0,3245.0,1927.0,2986.0
"Jesús Corona",1874.0,581.0,2721.0,2541.0,2219.0,1862.0
"Hernâni",1382.0,49.0,2123.0,1178.0,2390.0,594.0
"Vincent Aboubakar",1340.0,2952.0,1202.0,3066.0,2423.0,2588.0
"Tiquinho Soares",NaN,NaN,387.0,2738.0,3302.0,1115.0
"Gonçalo Paciência",0.0,1633.0,1411.0,1932.0,585.0,1925.0
"Gelson Martins",NaN,NaN,2518.0,1793.0,3642.0,3048.0
"Daniel Podence",212.0,129.0,2195.0,2895.0,1882.0,1041.0
"Bas Dost",2360.0,723.0,2506.0,1965.0,3667.0,2867.0
"Seydou Doumbia",383.0,2023.0,1834.0,1650.0,1903.0,1221.0
"Franco Cervi",NaN,0.0,2139.0,1748.0,2472.0,2196.0
"Diogo Gonçalves",NaN,NaN,859.0,2974.0,3553.0,798.0
"Eduardo Salvio",4044.0,1117.0,3148.0,362.0,2902.0,2064.0
"Rafa Silva",3701.0,2318.0,3359.0,3770.0,1805.0,965.0
"Andrija Zivkovic",25.0,1655.0,2550.0,2240.0,1583.0,1380.0
"RaĂşl JimĂŠnez",3362.0,1675.0,1095.0,1715.0,1182.0,938.0
"Jonas",3323.0,2583.0,2832.0,3852.0,1828.0,2881.0
"Haris Seferovic",1968.0,1859.0,2987.0,2567.0,1405.0,1299.0
